subject_id,group_name,nb_learn_passes,nb_learn_blocks,type,nodepos_learnanim,trial_ind,relation_learnanim,learnpass_ind,nodes_clicked_learnanim,rt_learnanim,trial_name,nodepos_drawtest,relation_drawtest,nb_attempts_drawtest,acc_drawtest,attempts_drawtest,attemptout_drawtest,rt_drawtest
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,first,"[[440, 330], [330, 330], [110, 660], [550, 770], [110, 330], [660, 770], [770, 550], [550, 220]]",0.0,"[2, 6]",0,"[4, 2]",106.251,draw_test,"[[330, 550], [550, 330], [330, 660], [440, 220], [550, 110], [220, 330], [110, 440], [770, 660]]","[2, 6]",0.0,1.0,[],12.0,323.254
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,first,"[[440, 330], [330, 330], [110, 660], [550, 770], [110, 330], [660, 770], [770, 550], [550, 220]]",0.0,"[2, 6]",0,"[4, 2]",106.251,draw_test,"[[220, 550], [440, 110], [330, 770], [660, 440], [330, 440], [550, 440], [550, 330], [440, 440]]","[2, 6]",0.0,1.0,[],12.0,482.155
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,first,"[[550, 220], [660, 330], [220, 770], [550, 660], [550, 330], [440, 330], [110, 330], [660, 110]]",0.0,"[2, 6]",0,"[5, 4, 1, 3, 2]",318.806,draw_test,"[[770, 220], [550, 220], [110, 330], [550, 440], [660, 660], [550, 770], [220, 220], [550, 110]]","[2, 6]",0.0,1.0,[],12.0,111.849
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,first,"[[550, 220], [660, 330], [220, 770], [550, 660], [550, 330], [440, 330], [110, 330], [660, 110]]",0.0,"[2, 6]",0,"[5, 4, 1, 3, 2]",318.806,draw_test,"[[330, 550], [550, 330], [330, 660], [440, 220], [550, 110], [220, 330], [110, 440], [770, 660]]","[2, 6]",0.0,1.0,[],12.0,323.254
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,first,"[[550, 220], [660, 330], [220, 770], [550, 660], [550, 330], [440, 330], [110, 330], [660, 110]]",0.0,"[2, 6]",0,"[5, 4, 1, 3, 2]",318.806,draw_test,"[[220, 550], [440, 110], [330, 770], [660, 440], [330, 440], [550, 440], [550, 330], [440, 440]]","[2, 6]",0.0,1.0,[],12.0,482.155
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,first,"[[550, 550], [550, 110], [440, 550], [330, 770], [440, 220], [770, 660], [110, 440], [770, 550]]",0.0,"[2, 6]",0,"[3, 5, 7, 0, 2]",477.37,draw_test,"[[770, 220], [550, 220], [110, 330], [550, 440], [660, 660], [550, 770], [220, 220], [550, 110]]","[2, 6]",0.0,1.0,[],12.0,111.849
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,first,"[[550, 550], [550, 110], [440, 550], [330, 770], [440, 220], [770, 660], [110, 440], [770, 550]]",0.0,"[2, 6]",0,"[3, 5, 7, 0, 2]",477.37,draw_test,"[[330, 550], [550, 330], [330, 660], [440, 220], [550, 110], [220, 330], [110, 440], [770, 660]]","[2, 6]",0.0,1.0,[],12.0,323.254
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,first,"[[550, 550], [550, 110], [440, 550], [330, 770], [440, 220], [770, 660], [110, 440], [770, 550]]",0.0,"[2, 6]",0,"[3, 5, 7, 0, 2]",477.37,draw_test,"[[220, 550], [440, 110], [330, 770], [660, 440], [330, 440], [550, 440], [550, 330], [440, 440]]","[2, 6]",0.0,1.0,[],12.0,482.155
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,fourth,"[[440, 330], [330, 330], [110, 660], [550, 770], [110, 330], [660, 770], [770, 550], [550, 220]]",0.0,"[2, 6]",0,"[7, 0, 1, 4, 2]",1948.383,draw_test,"[[770, 220], [550, 220], [110, 330], [550, 440], [660, 660], [550, 770], [220, 220], [550, 110]]","[2, 6]",6.0,0.0,"[[1, 6], [6, 1], [6, 4], [6, 5], [6, 7], [6, 0]]",12.0,1964.77
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,fourth,"[[440, 330], [330, 330], [110, 660], [550, 770], [110, 330], [660, 770], [770, 550], [550, 220]]",0.0,"[2, 6]",0,"[7, 0, 1, 4, 2]",1948.383,draw_test,"[[330, 550], [550, 330], [330, 660], [440, 220], [550, 110], [220, 330], [110, 440], [770, 660]]","[2, 6]",0.0,1.0,[],12.0,2115.386
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,fourth,"[[440, 330], [330, 330], [110, 660], [550, 770], [110, 330], [660, 770], [770, 550], [550, 220]]",0.0,"[2, 6]",0,"[7, 0, 1, 4, 2]",1948.383,draw_test,"[[220, 550], [440, 110], [330, 770], [660, 440], [330, 440], [550, 440], [550, 330], [440, 440]]","[2, 6]",0.0,1.0,[],12.0,2252.34
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,fourth,"[[550, 220], [660, 330], [220, 770], [550, 660], [550, 330], [440, 330], [110, 330], [660, 110]]",0.0,"[2, 6]",0,"[7, 1, 4, 5, 0, 2]",2111.567,draw_test,"[[770, 220], [550, 220], [110, 330], [550, 440], [660, 660], [550, 770], [220, 220], [550, 110]]","[2, 6]",6.0,0.0,"[[1, 6], [6, 1], [6, 4], [6, 5], [6, 7], [6, 0]]",12.0,1964.77
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,fourth,"[[550, 220], [660, 330], [220, 770], [550, 660], [550, 330], [440, 330], [110, 330], [660, 110]]",0.0,"[2, 6]",0,"[7, 1, 4, 5, 0, 2]",2111.567,draw_test,"[[330, 550], [550, 330], [330, 660], [440, 220], [550, 110], [220, 330], [110, 440], [770, 660]]","[2, 6]",0.0,1.0,[],12.0,2115.386
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,fourth,"[[550, 220], [660, 330], [220, 770], [550, 660], [550, 330], [440, 330], [110, 330], [660, 110]]",0.0,"[2, 6]",0,"[7, 1, 4, 5, 0, 2]",2111.567,draw_test,"[[220, 550], [440, 110], [330, 770], [660, 440], [330, 440], [550, 440], [550, 330], [440, 440]]","[2, 6]",0.0,1.0,[],12.0,2252.34
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,fourth,"[[550, 550], [550, 110], [440, 550], [330, 770], [440, 220], [770, 660], [110, 440], [770, 550]]",0.0,"[2, 6]",0,"[1, 4, 3, 2]",2248.15,draw_test,"[[770, 220], [550, 220], [110, 330], [550, 440], [660, 660], [550, 770], [220, 220], [550, 110]]","[2, 6]",6.0,0.0,"[[1, 6], [6, 1], [6, 4], [6, 5], [6, 7], [6, 0]]",12.0,1964.77
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,fourth,"[[550, 550], [550, 110], [440, 550], [330, 770], [440, 220], [770, 660], [110, 440], [770, 550]]",0.0,"[2, 6]",0,"[1, 4, 3, 2]",2248.15,draw_test,"[[330, 550], [550, 330], [330, 660], [440, 220], [550, 110], [220, 330], [110, 440], [770, 660]]","[2, 6]",0.0,1.0,[],12.0,2115.386
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,fourth,"[[550, 550], [550, 110], [440, 550], [330, 770], [440, 220], [770, 660], [110, 440], [770, 550]]",0.0,"[2, 6]",0,"[1, 4, 3, 2]",2248.15,draw_test,"[[220, 550], [440, 110], [330, 770], [660, 440], [330, 440], [550, 440], [550, 330], [440, 440]]","[2, 6]",0.0,1.0,[],12.0,2252.34
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,second,"[[440, 330], [330, 330], [110, 660], [550, 770], [110, 330], [660, 770], [770, 550], [550, 220]]",0.0,"[2, 6]",0,"[4, 1, 0, 7, 5, 3, 2]",838.538,draw_test,"[[770, 220], [550, 220], [110, 330], [550, 440], [660, 660], [550, 770], [220, 220], [550, 110]]","[2, 6]",0.0,1.0,[],12.0,842.124
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,second,"[[440, 330], [330, 330], [110, 660], [550, 770], [110, 330], [660, 770], [770, 550], [550, 220]]",0.0,"[2, 6]",0,"[4, 1, 0, 7, 5, 3, 2]",838.538,draw_test,"[[330, 550], [550, 330], [330, 660], [440, 220], [550, 110], [220, 330], [110, 440], [770, 660]]","[2, 6]",0.0,1.0,[],12.0,1029.784
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,second,"[[440, 330], [330, 330], [110, 660], [550, 770], [110, 330], [660, 770], [770, 550], [550, 220]]",0.0,"[2, 6]",0,"[4, 1, 0, 7, 5, 3, 2]",838.538,draw_test,"[[220, 550], [440, 110], [330, 770], [660, 440], [330, 440], [550, 440], [550, 330], [440, 440]]","[2, 6]",0.0,1.0,[],12.0,1177.046
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,second,"[[550, 220], [660, 330], [220, 770], [550, 660], [550, 330], [440, 330], [110, 330], [660, 110]]",0.0,"[2, 6]",0,"[7, 0, 1, 4, 5, 2]",1025.506,draw_test,"[[770, 220], [550, 220], [110, 330], [550, 440], [660, 660], [550, 770], [220, 220], [550, 110]]","[2, 6]",0.0,1.0,[],12.0,842.124
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,second,"[[550, 220], [660, 330], [220, 770], [550, 660], [550, 330], [440, 330], [110, 330], [660, 110]]",0.0,"[2, 6]",0,"[7, 0, 1, 4, 5, 2]",1025.506,draw_test,"[[330, 550], [550, 330], [330, 660], [440, 220], [550, 110], [220, 330], [110, 440], [770, 660]]","[2, 6]",0.0,1.0,[],12.0,1029.784
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,second,"[[550, 220], [660, 330], [220, 770], [550, 660], [550, 330], [440, 330], [110, 330], [660, 110]]",0.0,"[2, 6]",0,"[7, 0, 1, 4, 5, 2]",1025.506,draw_test,"[[220, 550], [440, 110], [330, 770], [660, 440], [330, 440], [550, 440], [550, 330], [440, 440]]","[2, 6]",0.0,1.0,[],12.0,1177.046
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,second,"[[550, 550], [550, 110], [440, 550], [330, 770], [440, 220], [770, 660], [110, 440], [770, 550]]",0.0,"[2, 6]",0,"[1, 4, 3, 2]",1172.822,draw_test,"[[770, 220], [550, 220], [110, 330], [550, 440], [660, 660], [550, 770], [220, 220], [550, 110]]","[2, 6]",0.0,1.0,[],12.0,842.124
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,second,"[[550, 550], [550, 110], [440, 550], [330, 770], [440, 220], [770, 660], [110, 440], [770, 550]]",0.0,"[2, 6]",0,"[1, 4, 3, 2]",1172.822,draw_test,"[[330, 550], [550, 330], [330, 660], [440, 220], [550, 110], [220, 330], [110, 440], [770, 660]]","[2, 6]",0.0,1.0,[],12.0,1029.784
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,second,"[[550, 550], [550, 110], [440, 550], [330, 770], [440, 220], [770, 660], [110, 440], [770, 550]]",0.0,"[2, 6]",0,"[1, 4, 3, 2]",1172.822,draw_test,"[[220, 550], [440, 110], [330, 770], [660, 440], [330, 440], [550, 440], [550, 330], [440, 440]]","[2, 6]",0.0,1.0,[],12.0,1177.046
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,third,"[[440, 330], [330, 330], [110, 660], [550, 770], [110, 330], [660, 770], [770, 550], [550, 220]]",0.0,"[2, 6]",0,"[7, 0, 1, 4, 2]",1373.044,draw_test,"[[770, 220], [550, 220], [110, 330], [550, 440], [660, 660], [550, 770], [220, 220], [550, 110]]","[2, 6]",0.0,1.0,[],12.0,1376.45
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,third,"[[440, 330], [330, 330], [110, 660], [550, 770], [110, 330], [660, 770], [770, 550], [550, 220]]",0.0,"[2, 6]",0,"[7, 0, 1, 4, 2]",1373.044,draw_test,"[[330, 550], [550, 330], [330, 660], [440, 220], [550, 110], [220, 330], [110, 440], [770, 660]]","[2, 6]",0.0,1.0,[],12.0,1588.826
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,third,"[[440, 330], [330, 330], [110, 660], [550, 770], [110, 330], [660, 770], [770, 550], [550, 220]]",0.0,"[2, 6]",0,"[7, 0, 1, 4, 2]",1373.044,draw_test,"[[220, 550], [440, 110], [330, 770], [660, 440], [330, 440], [550, 440], [550, 330], [440, 440]]","[2, 6]",0.0,1.0,[],12.0,1764.509
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,third,"[[550, 220], [660, 330], [220, 770], [550, 660], [550, 330], [440, 330], [110, 330], [660, 110]]",0.0,"[2, 6]",0,"[7, 0, 5, 4, 1, 2]",1585.05,draw_test,"[[770, 220], [550, 220], [110, 330], [550, 440], [660, 660], [550, 770], [220, 220], [550, 110]]","[2, 6]",0.0,1.0,[],12.0,1376.45
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,third,"[[550, 220], [660, 330], [220, 770], [550, 660], [550, 330], [440, 330], [110, 330], [660, 110]]",0.0,"[2, 6]",0,"[7, 0, 5, 4, 1, 2]",1585.05,draw_test,"[[330, 550], [550, 330], [330, 660], [440, 220], [550, 110], [220, 330], [110, 440], [770, 660]]","[2, 6]",0.0,1.0,[],12.0,1588.826
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,third,"[[550, 220], [660, 330], [220, 770], [550, 660], [550, 330], [440, 330], [110, 330], [660, 110]]",0.0,"[2, 6]",0,"[7, 0, 5, 4, 1, 2]",1585.05,draw_test,"[[220, 550], [440, 110], [330, 770], [660, 440], [330, 440], [550, 440], [550, 330], [440, 440]]","[2, 6]",0.0,1.0,[],12.0,1764.509
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,third,"[[550, 550], [550, 110], [440, 550], [330, 770], [440, 220], [770, 660], [110, 440], [770, 550]]",0.0,"[2, 6]",0,"[1, 4, 3, 2]",1759.333,draw_test,"[[770, 220], [550, 220], [110, 330], [550, 440], [660, 660], [550, 770], [220, 220], [550, 110]]","[2, 6]",0.0,1.0,[],12.0,1376.45
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,third,"[[550, 550], [550, 110], [440, 550], [330, 770], [440, 220], [770, 660], [110, 440], [770, 550]]",0.0,"[2, 6]",0,"[1, 4, 3, 2]",1759.333,draw_test,"[[330, 550], [550, 330], [330, 660], [440, 220], [550, 110], [220, 330], [110, 440], [770, 660]]","[2, 6]",0.0,1.0,[],12.0,1588.826
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,third,"[[550, 550], [550, 110], [440, 550], [330, 770], [440, 220], [770, 660], [110, 440], [770, 550]]",0.0,"[2, 6]",0,"[1, 4, 3, 2]",1759.333,draw_test,"[[220, 550], [440, 110], [330, 770], [660, 440], [330, 440], [550, 440], [550, 330], [440, 440]]","[2, 6]",0.0,1.0,[],12.0,1764.509
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,fifth,"[[660, 440], [220, 440], [440, 550], [660, 660], [110, 330], [220, 550], [550, 330], [550, 110]]",1.0,"[1, 4]",0,"[7, 1]",2466.315,draw_test,"[[660, 110], [440, 110], [440, 220], [770, 660], [110, 330], [660, 220], [330, 660], [550, 330]]","[1, 4]",0.0,1.0,[],12.0,2469.587
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,fifth,"[[660, 440], [220, 440], [440, 550], [660, 660], [110, 330], [220, 550], [550, 330], [550, 110]]",1.0,"[1, 4]",0,"[7, 1]",2466.315,draw_test,"[[440, 220], [550, 440], [110, 550], [110, 440], [660, 110], [220, 220], [330, 440], [550, 770]]","[1, 4]",0.0,1.0,[],12.0,2608.893
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,fifth,"[[660, 440], [220, 440], [440, 550], [660, 660], [110, 330], [220, 550], [550, 330], [550, 110]]",1.0,"[1, 4]",0,"[7, 1]",2466.315,draw_test,"[[660, 220], [440, 220], [550, 440], [220, 330], [550, 330], [110, 660], [440, 770], [660, 440]]","[1, 4]",0.0,1.0,[],12.0,2741.537
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,fifth,"[[440, 110], [440, 550], [440, 220], [220, 660], [550, 770], [440, 330], [550, 330], [770, 440]]",1.0,"[1, 4]",0,"[0, 2, 5, 6, 7, 1]",2605.566,draw_test,"[[660, 110], [440, 110], [440, 220], [770, 660], [110, 330], [660, 220], [330, 660], [550, 330]]","[1, 4]",0.0,1.0,[],12.0,2469.587
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,fifth,"[[440, 110], [440, 550], [440, 220], [220, 660], [550, 770], [440, 330], [550, 330], [770, 440]]",1.0,"[1, 4]",0,"[0, 2, 5, 6, 7, 1]",2605.566,draw_test,"[[440, 220], [550, 440], [110, 550], [110, 440], [660, 110], [220, 220], [330, 440], [550, 770]]","[1, 4]",0.0,1.0,[],12.0,2608.893
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,fifth,"[[440, 110], [440, 550], [440, 220], [220, 660], [550, 770], [440, 330], [550, 330], [770, 440]]",1.0,"[1, 4]",0,"[0, 2, 5, 6, 7, 1]",2605.566,draw_test,"[[660, 220], [440, 220], [550, 440], [220, 330], [550, 330], [110, 660], [440, 770], [660, 440]]","[1, 4]",0.0,1.0,[],12.0,2741.537
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,fifth,"[[110, 440], [660, 330], [220, 550], [440, 770], [660, 440], [660, 770], [220, 440], [770, 220]]",1.0,"[1, 4]",0,"[7, 1]",2736.967,draw_test,"[[660, 110], [440, 110], [440, 220], [770, 660], [110, 330], [660, 220], [330, 660], [550, 330]]","[1, 4]",0.0,1.0,[],12.0,2469.587
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,fifth,"[[110, 440], [660, 330], [220, 550], [440, 770], [660, 440], [660, 770], [220, 440], [770, 220]]",1.0,"[1, 4]",0,"[7, 1]",2736.967,draw_test,"[[440, 220], [550, 440], [110, 550], [110, 440], [660, 110], [220, 220], [330, 440], [550, 770]]","[1, 4]",0.0,1.0,[],12.0,2608.893
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,fifth,"[[110, 440], [660, 330], [220, 550], [440, 770], [660, 440], [660, 770], [220, 440], [770, 220]]",1.0,"[1, 4]",0,"[7, 1]",2736.967,draw_test,"[[660, 220], [440, 220], [550, 440], [220, 330], [550, 330], [110, 660], [440, 770], [660, 440]]","[1, 4]",0.0,1.0,[],12.0,2741.537
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,first,"[[660, 440], [220, 440], [440, 550], [660, 660], [110, 330], [220, 550], [550, 330], [550, 110]]",1.0,"[1, 4]",0,"[6, 1]",130.353,draw_test,"[[660, 110], [440, 110], [440, 220], [770, 660], [110, 330], [660, 220], [330, 660], [550, 330]]","[1, 4]",0.0,1.0,[],12.0,140.253
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,first,"[[660, 440], [220, 440], [440, 550], [660, 660], [110, 330], [220, 550], [550, 330], [550, 110]]",1.0,"[1, 4]",0,"[6, 1]",130.353,draw_test,"[[440, 220], [550, 440], [110, 550], [110, 440], [660, 110], [220, 220], [330, 440], [550, 770]]","[1, 4]",1.0,0.0,"[[1, 5]]",12.0,335.36
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,first,"[[660, 440], [220, 440], [440, 550], [660, 660], [110, 330], [220, 550], [550, 330], [550, 110]]",1.0,"[1, 4]",0,"[6, 1]",130.353,draw_test,"[[660, 220], [440, 220], [550, 440], [220, 330], [550, 330], [110, 660], [440, 770], [660, 440]]","[1, 4]",0.0,1.0,[],12.0,493.346
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,first,"[[440, 110], [440, 550], [440, 220], [220, 660], [550, 770], [440, 330], [550, 330], [770, 440]]",1.0,"[1, 4]",0,"[3, 1]",328.907,draw_test,"[[660, 110], [440, 110], [440, 220], [770, 660], [110, 330], [660, 220], [330, 660], [550, 330]]","[1, 4]",0.0,1.0,[],12.0,140.253
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,first,"[[440, 110], [440, 550], [440, 220], [220, 660], [550, 770], [440, 330], [550, 330], [770, 440]]",1.0,"[1, 4]",0,"[3, 1]",328.907,draw_test,"[[440, 220], [550, 440], [110, 550], [110, 440], [660, 110], [220, 220], [330, 440], [550, 770]]","[1, 4]",1.0,0.0,"[[1, 5]]",12.0,335.36
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,first,"[[440, 110], [440, 550], [440, 220], [220, 660], [550, 770], [440, 330], [550, 330], [770, 440]]",1.0,"[1, 4]",0,"[3, 1]",328.907,draw_test,"[[660, 220], [440, 220], [550, 440], [220, 330], [550, 330], [110, 660], [440, 770], [660, 440]]","[1, 4]",0.0,1.0,[],12.0,493.346
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,first,"[[110, 440], [660, 330], [220, 550], [440, 770], [660, 440], [660, 770], [220, 440], [770, 220]]",1.0,"[1, 4]",0,"[0, 6, 2, 3, 5, 1]",489.939,draw_test,"[[660, 110], [440, 110], [440, 220], [770, 660], [110, 330], [660, 220], [330, 660], [550, 330]]","[1, 4]",0.0,1.0,[],12.0,140.253
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,first,"[[110, 440], [660, 330], [220, 550], [440, 770], [660, 440], [660, 770], [220, 440], [770, 220]]",1.0,"[1, 4]",0,"[0, 6, 2, 3, 5, 1]",489.939,draw_test,"[[440, 220], [550, 440], [110, 550], [110, 440], [660, 110], [220, 220], [330, 440], [550, 770]]","[1, 4]",1.0,0.0,"[[1, 5]]",12.0,335.36
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,first,"[[110, 440], [660, 330], [220, 550], [440, 770], [660, 440], [660, 770], [220, 440], [770, 220]]",1.0,"[1, 4]",0,"[0, 6, 2, 3, 5, 1]",489.939,draw_test,"[[660, 220], [440, 220], [550, 440], [220, 330], [550, 330], [110, 660], [440, 770], [660, 440]]","[1, 4]",0.0,1.0,[],12.0,493.346
Q0h9kyyrr0jdz4c6q0ga8fbmvQ,unconstrained,3,5,fourth,"[[660, 440], [220, 440], [440, 550], [660, 660], [110, 330], [220, 550], [550, 330], [550, 110]]",1.0,"[1, 4]",0,"[7, 6, 0, 3, 2, 5, 1]",1972.066,draw_test,"[[660, 110], [440, 110], [440, 220], [770, 660], [110, 330], [660, 220], [330, 660], [550, 330]]","[1, 4]",1.0,0.0,"[[1, 5]]",12.0,1978.302
