subject_id,trial_name,known_learnrelquest,pair_learnrelquest,trial_ind_learnrelquest,rt_learnrelquest,response_learnrelquest,acc_learnrelquest,trial_index,type
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[6, 1]",22.0,1.741,1,1.0,123,first
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[7, 6]",23.0,3.669,1,0.0,124,first
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[0, 2]",24.0,6.784,1,1.0,125,first
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[1, 5]",25.0,1.551,1,1.0,126,first
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[5, 6]",26.0,0.973,0,1.0,127,first
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[5, 7]",27.0,0.757,0,0.0,128,first
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[0, 7]",0.0,1.916,0,1.0,217,second
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[6, 5]",1.0,1.453,0,1.0,218,second
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[0, 1]",2.0,3.101,1,1.0,219,second
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[2, 0]",3.0,1.837,1,1.0,220,second
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[5, 7]",4.0,4.333,0,0.0,221,second
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[3, 1]",5.0,1.612,1,1.0,222,second
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[7, 6]",6.0,1.757,0,1.0,223,second
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[3, 7]",7.0,1.452,1,1.0,224,second
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[1, 2]",8.0,2.813,1,1.0,225,second
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[0, 6]",9.0,1.797,0,0.0,226,second
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[5, 4]",10.0,0.748,0,0.0,227,second
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[4, 1]",11.0,3.885,0,1.0,228,second
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[7, 0]",12.0,0.781,0,1.0,229,second
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[3, 0]",13.0,0.941,1,1.0,230,second
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[5, 6]",14.0,1.285,0,1.0,231,second
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[7, 4]",15.0,1.269,0,0.0,232,second
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[3, 2]",16.0,1.476,1,1.0,233,second
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[6, 7]",17.0,1.261,0,1.0,234,second
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[5, 3]",18.0,1.653,0,1.0,235,second
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[3, 5]",19.0,1.317,0,1.0,236,second
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[6, 0]",20.0,2.668,1,1.0,237,second
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[7, 1]",21.0,1.132,0,1.0,238,second
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[5, 1]",22.0,1.813,0,0.0,239,second
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[2, 5]",23.0,1.613,0,0.0,240,second
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[6, 2]",24.0,2.068,0,1.0,241,second
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[1, 4]",25.0,1.445,1,0.0,242,second
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[1, 7]",26.0,1.221,0,1.0,243,second
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[2, 6]",27.0,4.02,1,0.0,244,second
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[2, 4]",0.0,2.373,1,1.0,331,third
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[4, 2]",1.0,0.909,1,1.0,332,third
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[4, 5]",2.0,2.701,1,1.0,333,third
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[6, 2]",3.0,1.324,0,1.0,334,third
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[1, 0]",4.0,1.933,0,0.0,335,third
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[7, 4]",5.0,2.149,1,1.0,336,third
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[3, 5]",6.0,1.197,0,1.0,337,third
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[0, 7]",7.0,1.157,0,1.0,338,third
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[0, 1]",8.0,1.445,1,1.0,339,third
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[2, 1]",9.0,1.709,0,0.0,340,third
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[7, 0]",10.0,1.429,0,1.0,341,third
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[1, 7]",11.0,0.924,0,1.0,342,third
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[5, 7]",12.0,1.485,0,0.0,343,third
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[6, 7]",13.0,1.276,1,0.0,344,third
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[1, 3]",14.0,1.117,1,1.0,345,third
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[5, 0]",15.0,1.436,0,0.0,346,third
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[5, 6]",16.0,1.157,0,1.0,347,third
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[0, 5]",17.0,1.764,0,0.0,348,third
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[5, 3]",18.0,1.164,0,1.0,349,third
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[4, 3]",19.0,1.253,1,1.0,350,third
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[7, 1]",20.0,1.021,0,1.0,351,third
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[1, 2]",21.0,1.685,0,0.0,352,third
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[2, 6]",22.0,1.037,0,1.0,353,third
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[7, 6]",23.0,0.835,0,1.0,354,third
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[4, 1]",24.0,1.974,0,1.0,355,third
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[6, 5]",25.0,1.597,0,1.0,356,third
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[1, 4]",26.0,1.876,1,0.0,357,third
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[7, 3]",27.0,2.036,1,1.0,358,third
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[6, 4]",0.0,1.868,1,1.0,445,fourth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[0, 6]",1.0,2.565,1,1.0,446,fourth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[4, 6]",2.0,1.028,1,1.0,447,fourth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[1, 2]",3.0,3.213,1,1.0,448,fourth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[7, 4]",4.0,2.252,1,1.0,449,fourth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[3, 5]",5.0,1.405,0,1.0,450,fourth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[7, 1]",6.0,0.861,0,1.0,451,fourth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[1, 7]",7.0,0.581,0,1.0,452,fourth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[2, 6]",8.0,1.276,0,1.0,453,fourth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[0, 7]",9.0,0.869,0,1.0,454,fourth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[2, 3]",10.0,1.508,1,1.0,455,fourth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[3, 7]",11.0,3.285,1,1.0,456,fourth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[7, 0]",12.0,0.773,0,1.0,457,fourth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[2, 5]",13.0,2.18,1,1.0,458,fourth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[7, 6]",14.0,1.365,0,1.0,459,fourth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[6, 2]",15.0,1.261,0,1.0,460,fourth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[4, 1]",16.0,2.397,0,1.0,461,fourth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[3, 0]",17.0,1.517,1,1.0,462,fourth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[5, 3]",18.0,1.06,0,1.0,463,fourth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[6, 7]",19.0,1.013,0,1.0,464,fourth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[1, 4]",20.0,1.556,0,1.0,465,fourth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[6, 5]",21.0,1.092,0,1.0,466,fourth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[3, 2]",22.0,1.125,1,1.0,467,fourth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[6, 1]",23.0,1.973,0,0.0,468,fourth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[5, 7]",24.0,0.764,0,0.0,469,fourth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[0, 3]",25.0,3.045,0,0.0,470,fourth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[4, 2]",26.0,1.38,1,1.0,471,fourth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[5, 6]",27.0,0.887,0,1.0,472,fourth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[0, 7]",0.0,1.668,0,1.0,559,fifth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[7, 6]",1.0,0.909,0,1.0,560,fifth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[1, 6]",2.0,0.789,0,0.0,561,fifth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[0, 3]",3.0,2.045,1,1.0,562,fifth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[7, 2]",4.0,1.932,1,1.0,563,fifth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[5, 3]",5.0,0.813,0,1.0,564,fifth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[4, 2]",6.0,1.701,1,1.0,565,fifth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[0, 5]",7.0,4.421,0,0.0,566,fifth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[2, 1]",8.0,1.213,1,1.0,567,fifth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[1, 7]",9.0,0.805,0,1.0,568,fifth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[6, 7]",10.0,0.741,0,1.0,569,fifth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[3, 5]",11.0,1.277,0,1.0,570,fifth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[0, 4]",12.0,1.117,1,1.0,571,fifth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[2, 7]",13.0,3.729,0,0.0,572,fifth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[2, 6]",14.0,1.09,0,1.0,573,fifth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[1, 5]",15.0,1.561,1,1.0,574,fifth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[1, 2]",16.0,1.213,1,1.0,575,fifth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[4, 5]",17.0,1.365,1,1.0,576,fifth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[6, 5]",18.0,1.381,0,1.0,577,fifth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[3, 2]",19.0,1.205,1,1.0,578,fifth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[6, 1]",20.0,2.501,0,0.0,579,fifth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[7, 0]",21.0,1.253,0,1.0,580,fifth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[1, 4]",22.0,1.301,0,1.0,581,fifth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[7, 1]",23.0,1.804,0,1.0,582,fifth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[6, 2]",24.0,1.165,0,1.0,583,fifth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,0.0,"[2, 4]",25.0,1.901,1,1.0,584,fifth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[5, 6]",26.0,1.205,0,1.0,585,fifth
Qt3aorl8n8vprd1i5dlc52q74Q,learn_relquest,1.0,"[4, 1]",27.0,2.101,0,1.0,586,fifth
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[6, 2]",0.0,3.806,0,1.0,101,first
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[7, 3]",1.0,6.028,1,1.0,102,first
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[5, 0]",2.0,1.981,0,0.0,103,first
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[0, 7]",3.0,17.622,1,0.0,104,first
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[2, 6]",4.0,4.733,0,1.0,105,first
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[6, 7]",5.0,3.965,0,1.0,106,first
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[0, 6]",6.0,5.3,1,1.0,107,first
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[2, 1]",7.0,2.733,0,0.0,108,first
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[4, 7]",8.0,2.093,0,0.0,109,first
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[0, 1]",9.0,2.641,0,0.0,110,first
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[3, 5]",10.0,1.023,0,1.0,111,first
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[7, 6]",11.0,1.64,0,1.0,112,first
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[0, 2]",12.0,2.526,0,0.0,113,first
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[1, 4]",13.0,1.533,0,1.0,114,first
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[4, 6]",14.0,2.022,0,0.0,115,first
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[7, 0]",15.0,2.141,1,0.0,116,first
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[1, 7]",16.0,1.262,1,0.0,117,first
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[4, 0]",17.0,5.646,1,1.0,118,first
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[5, 6]",18.0,3.428,0,1.0,119,first
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[3, 2]",19.0,39.583,0,0.0,120,first
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[4, 1]",20.0,32.061,0,1.0,121,first
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[6, 1]",21.0,1.724,0,0.0,122,first
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[6, 5]",22.0,0.934,0,1.0,123,first
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[5, 3]",23.0,1.119,0,1.0,124,first
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[3, 6]",24.0,1.099,0,0.0,125,first
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[7, 1]",25.0,1.885,1,0.0,126,first
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[6, 3]",26.0,1.677,0,0.0,127,first
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[3, 7]",27.0,4.43,0,0.0,128,first
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[3, 5]",0.0,3.284,0,1.0,217,second
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[2, 3]",1.0,2.684,1,1.0,218,second
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[1, 6]",2.0,1.237,0,0.0,219,second
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[2, 6]",3.0,1.301,0,1.0,220,second
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[4, 2]",4.0,3.902,1,1.0,221,second
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[7, 6]",5.0,1.421,0,1.0,222,second
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[1, 2]",6.0,1.414,1,1.0,223,second
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[6, 2]",7.0,1.292,0,1.0,224,second
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[2, 0]",8.0,1.413,1,1.0,225,second
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[6, 3]",9.0,1.334,0,0.0,226,second
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[4, 3]",10.0,0.982,0,0.0,227,second
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[0, 7]",11.0,1.406,1,0.0,228,second
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[7, 1]",12.0,1.228,1,0.0,229,second
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[6, 4]",13.0,0.966,0,0.0,230,second
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[5, 3]",14.0,0.805,0,1.0,231,second
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[1, 7]",15.0,1.35,1,0.0,232,second
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[6, 7]",16.0,1.021,0,1.0,233,second
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[3, 4]",17.0,0.869,0,0.0,234,second
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[0, 6]",18.0,2.39,1,1.0,235,second
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[5, 6]",19.0,1.244,0,1.0,236,second
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[7, 0]",20.0,1.247,1,0.0,237,second
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[6, 5]",21.0,1.495,0,1.0,238,second
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[3, 0]",22.0,2.531,1,1.0,239,second
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[0, 4]",23.0,1.566,0,0.0,240,second
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[2, 4]",24.0,3.052,0,0.0,241,second
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[1, 5]",25.0,1.591,0,0.0,242,second
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[4, 1]",26.0,0.818,0,1.0,243,second
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[1, 4]",27.0,1.928,0,1.0,244,second
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[1, 0]",0.0,4.182,0,0.0,331,third
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[6, 7]",1.0,1.083,0,1.0,332,third
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[4, 3]",2.0,0.871,0,0.0,333,third
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[3, 5]",3.0,0.909,0,1.0,334,third
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[4, 2]",4.0,1.174,1,1.0,335,third
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[7, 0]",5.0,1.301,1,0.0,336,third
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[7, 4]",6.0,2.614,1,1.0,337,third
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[2, 5]",7.0,1.554,0,0.0,338,third
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[6, 5]",8.0,1.466,0,1.0,339,third
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[1, 6]",9.0,1.682,0,0.0,340,third
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[0, 7]",10.0,1.118,1,0.0,341,third
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[2, 7]",11.0,2.383,1,1.0,342,third
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[7, 5]",12.0,1.539,0,0.0,343,third
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[7, 1]",13.0,1.15,0,1.0,344,third
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[2, 6]",14.0,1.677,1,0.0,345,third
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[0, 4]",15.0,1.398,1,1.0,346,third
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[6, 0]",16.0,3.897,0,0.0,347,third
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[6, 2]",17.0,2.17,0,1.0,348,third
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[3, 1]",18.0,1.972,1,1.0,349,third
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[5, 6]",19.0,0.607,0,1.0,350,third
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[5, 3]",20.0,0.668,0,1.0,351,third
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[4, 1]",21.0,0.75,0,1.0,352,third
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[1, 7]",22.0,1.285,1,0.0,353,third
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[2, 4]",23.0,3.069,0,0.0,354,third
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,1.0,"[1, 4]",24.0,0.766,0,1.0,355,third
Qyb4720578yni3i1nkrqkm3xlQ,learn_relquest,0.0,"[0, 6]",25.0,2.254,0,0.0,356,third
