subject_id,trial_name,known_learnrelquest,pair_learnrelquest,trial_ind_learnrelquest,rt_learnrelquest,response_learnrelquest,acc_learnrelquest,trial_index,type
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[2, 6]",5.0,0.93,0,1.0,332,third
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[5, 3]",6.0,0.865,0,1.0,333,third
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[5, 1]",7.0,1.886,1,1.0,334,third
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[7, 1]",8.0,1.33,0,1.0,335,third
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[7, 4]",9.0,1.572,1,1.0,336,third
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[7, 0]",10.0,1.362,0,1.0,337,third
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[7, 2]",11.0,0.834,0,0.0,338,third
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[6, 3]",12.0,0.814,0,0.0,339,third
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[4, 0]",13.0,1.386,1,1.0,340,third
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[1, 4]",14.0,0.916,0,1.0,341,third
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[6, 5]",15.0,1.214,0,1.0,342,third
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[2, 7]",16.0,2.593,1,1.0,343,third
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[3, 4]",17.0,1.144,0,0.0,344,third
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[3, 6]",18.0,1.367,1,1.0,345,third
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[5, 0]",19.0,1.3,0,0.0,346,third
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[0, 7]",20.0,0.929,0,1.0,347,third
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[6, 7]",21.0,0.898,0,1.0,348,third
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[0, 1]",22.0,1.152,0,0.0,349,third
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[3, 5]",23.0,0.916,0,1.0,350,third
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[1, 6]",24.0,1.015,0,0.0,351,third
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[4, 1]",25.0,1.857,0,1.0,352,third
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[6, 2]",26.0,1.464,1,0.0,353,third
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[5, 6]",27.0,1.035,0,1.0,354,third
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[4, 3]",0.0,2.755,1,1.0,441,fourth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[0, 6]",1.0,2.956,0,0.0,442,fourth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[1, 7]",2.0,2.391,0,1.0,443,fourth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[4, 5]",3.0,1.268,1,1.0,444,fourth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[1, 5]",4.0,1.566,1,1.0,445,fourth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[6, 7]",5.0,1.336,0,1.0,446,fourth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[5, 6]",6.0,0.963,0,1.0,447,fourth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[1, 6]",7.0,2.143,0,0.0,448,fourth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[4, 0]",8.0,2.382,1,1.0,449,fourth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[5, 2]",9.0,1.271,1,1.0,450,fourth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[0, 7]",10.0,1.716,0,1.0,451,fourth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[4, 1]",11.0,0.934,0,1.0,452,fourth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[7, 1]",12.0,1.263,0,1.0,453,fourth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[2, 3]",13.0,1.416,0,0.0,454,fourth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[7, 4]",14.0,1.657,1,1.0,455,fourth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[5, 0]",15.0,1.833,0,0.0,456,fourth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[5, 1]",16.0,0.999,0,0.0,457,fourth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[6, 2]",17.0,1.317,1,0.0,458,fourth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[3, 5]",18.0,1.122,0,1.0,459,fourth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[1, 4]",19.0,1.115,0,1.0,460,fourth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[5, 3]",20.0,0.896,0,1.0,461,fourth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[3, 4]",21.0,1.201,0,0.0,462,fourth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[6, 5]",22.0,1.132,0,1.0,463,fourth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[7, 6]",23.0,0.93,0,1.0,464,fourth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[2, 5]",24.0,2.357,1,1.0,465,fourth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[5, 7]",25.0,2.034,1,1.0,466,fourth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[7, 0]",26.0,1.871,0,1.0,467,fourth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[2, 6]",27.0,1.146,0,1.0,468,fourth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[3, 4]",0.0,2.378,0,0.0,555,fifth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[5, 6]",1.0,1.657,0,1.0,556,fifth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[3, 6]",2.0,2.335,1,1.0,557,fifth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[7, 1]",3.0,1.816,0,1.0,558,fifth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[1, 4]",4.0,1.942,1,0.0,559,fifth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[0, 1]",5.0,1.264,1,1.0,560,fifth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[5, 1]",6.0,2.425,1,1.0,561,fifth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[2, 6]",7.0,2.206,0,1.0,562,fifth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[0, 5]",8.0,3.025,1,1.0,563,fifth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[6, 2]",9.0,1.462,0,1.0,564,fifth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[3, 5]",10.0,0.883,0,1.0,565,fifth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[6, 7]",11.0,1.0,0,1.0,566,fifth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[7, 5]",12.0,1.399,1,1.0,567,fifth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[7, 0]",13.0,1.621,0,1.0,568,fifth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[0, 2]",14.0,2.063,1,1.0,569,fifth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[6, 5]",15.0,1.851,0,1.0,570,fifth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[3, 2]",16.0,2.243,1,1.0,571,fifth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[6, 4]",17.0,1.243,0,0.0,572,fifth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[7, 6]",18.0,0.852,0,1.0,573,fifth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[2, 7]",19.0,1.989,1,1.0,574,fifth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[4, 1]",20.0,1.916,0,1.0,575,fifth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[5, 3]",21.0,1.116,0,1.0,576,fifth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[0, 6]",22.0,2.818,1,1.0,577,fifth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[1, 0]",23.0,1.43,0,0.0,578,fifth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[2, 1]",24.0,1.096,1,1.0,579,fifth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[0, 7]",25.0,1.571,0,1.0,580,fifth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,0.0,"[2, 4]",26.0,1.355,1,1.0,581,fifth
Qezcwpkbg4ltoh1iznaextib5Q,learn_relquest,1.0,"[1, 7]",27.0,1.347,0,1.0,582,fifth
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,0.0,"[6, 4]",0.0,3.238,1,1.0,99,first
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,1.0,"[2, 6]",1.0,3.146,0,1.0,100,first
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,0.0,"[0, 4]",2.0,2.629,1,1.0,101,first
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,1.0,"[6, 5]",3.0,2.595,0,1.0,102,first
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,0.0,"[2, 5]",4.0,2.942,0,0.0,103,first
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,1.0,"[7, 0]",5.0,1.613,0,1.0,104,first
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,0.0,"[3, 0]",6.0,3.05,1,1.0,105,first
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,0.0,"[2, 3]",7.0,3.138,0,0.0,106,first
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,0.0,"[5, 0]",8.0,2.562,1,1.0,107,first
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,1.0,"[5, 6]",9.0,2.094,0,1.0,108,first
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,1.0,"[0, 7]",10.0,1.316,0,1.0,109,first
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,0.0,"[1, 6]",11.0,4.453,0,0.0,110,first
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,0.0,"[5, 4]",12.0,2.077,1,1.0,111,first
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,1.0,"[7, 6]",13.0,3.377,1,0.0,112,first
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,0.0,"[3, 4]",14.0,4.918,1,1.0,113,first
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,0.0,"[2, 0]",15.0,1.371,0,0.0,114,first
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,1.0,"[6, 7]",16.0,5.525,0,1.0,115,first
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,0.0,"[4, 6]",17.0,2.787,1,1.0,116,first
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,1.0,"[7, 1]",18.0,1.734,0,1.0,117,first
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,1.0,"[1, 4]",19.0,1.821,0,1.0,118,first
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,1.0,"[5, 3]",20.0,2.05,1,0.0,119,first
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,1.0,"[4, 1]",21.0,3.286,0,1.0,120,first
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,1.0,"[1, 7]",22.0,1.472,0,1.0,121,first
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,1.0,"[3, 5]",23.0,1.94,1,0.0,122,first
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,0.0,"[0, 6]",24.0,6.429,1,1.0,123,first
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,1.0,"[6, 2]",25.0,1.873,0,1.0,124,first
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,0.0,"[7, 2]",26.0,2.561,0,0.0,125,first
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,0.0,"[0, 5]",27.0,3.051,1,1.0,126,first
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,0.0,"[5, 2]",0.0,2.776,0,0.0,213,second
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,0.0,"[1, 3]",1.0,2.652,1,1.0,214,second
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,0.0,"[0, 3]",2.0,2.162,1,1.0,215,second
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,0.0,"[3, 6]",3.0,2.679,0,0.0,216,second
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,0.0,"[5, 1]",4.0,1.588,1,1.0,217,second
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,0.0,"[1, 6]",5.0,2.425,1,1.0,218,second
