subject_id,trial_name,known_learnrelquest,pair_learnrelquest,trial_ind_learnrelquest,rt_learnrelquest,response_learnrelquest,acc_learnrelquest,trial_index,type
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[6, 2]",25.0,1.673,0,1.0,238,second
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[4, 2]",26.0,1.56,0,0.0,239,second
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[2, 6]",27.0,1.467,0,1.0,240,second
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[3, 5]",0.0,3.772,0,1.0,327,third
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[5, 6]",1.0,1.702,0,1.0,328,third
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[5, 3]",2.0,1.92,0,1.0,329,third
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[2, 3]",3.0,1.98,1,1.0,330,third
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[0, 7]",4.0,3.708,0,1.0,331,third
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[1, 6]",5.0,3.636,1,1.0,332,third
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[2, 6]",6.0,1.75,0,1.0,333,third
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[7, 5]",7.0,2.353,1,1.0,334,third
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[4, 7]",8.0,2.762,0,0.0,335,third
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[4, 1]",9.0,3.459,1,0.0,336,third
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[4, 2]",10.0,4.022,0,0.0,337,third
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[6, 2]",11.0,1.129,0,1.0,338,third
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[0, 3]",12.0,1.912,1,1.0,339,third
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[6, 7]",13.0,3.072,1,0.0,340,third
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[3, 7]",14.0,1.517,1,1.0,341,third
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[0, 1]",15.0,2.187,0,0.0,342,third
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[5, 1]",16.0,1.98,1,1.0,343,third
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[7, 0]",17.0,2.197,1,0.0,344,third
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[1, 4]",18.0,3.913,1,0.0,345,third
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[5, 4]",19.0,2.169,0,0.0,346,third
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[2, 7]",20.0,2.171,1,1.0,347,third
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[7, 6]",21.0,2.585,1,0.0,348,third
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[7, 4]",22.0,1.626,1,1.0,349,third
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[7, 1]",23.0,2.305,0,1.0,350,third
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[1, 7]",24.0,2.081,0,1.0,351,third
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[1, 5]",25.0,2.729,1,1.0,352,third
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[2, 5]",26.0,2.139,1,1.0,353,third
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[6, 5]",27.0,2.185,0,1.0,354,third
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[1, 4]",0.0,3.459,1,0.0,441,fourth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[0, 7]",1.0,3.302,0,1.0,442,fourth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[6, 3]",2.0,2.062,0,0.0,443,fourth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[6, 2]",3.0,2.186,0,1.0,444,fourth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[2, 6]",4.0,1.995,0,1.0,445,fourth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[7, 0]",5.0,5.314,0,1.0,446,fourth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[3, 5]",6.0,1.467,0,1.0,447,fourth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[6, 7]",7.0,2.113,0,1.0,448,fourth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[1, 7]",8.0,3.371,0,1.0,449,fourth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[7, 1]",9.0,5.033,0,1.0,450,fourth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[5, 1]",10.0,2.546,1,1.0,451,fourth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[1, 5]",11.0,1.61,1,1.0,452,fourth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[5, 6]",12.0,1.756,0,1.0,453,fourth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[7, 6]",13.0,1.705,0,1.0,454,fourth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[1, 2]",14.0,1.998,1,1.0,455,fourth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[7, 4]",15.0,2.257,0,0.0,456,fourth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[3, 0]",16.0,2.082,1,1.0,457,fourth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[3, 6]",17.0,2.58,0,0.0,458,fourth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[4, 1]",18.0,2.808,0,1.0,459,fourth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[6, 5]",19.0,2.923,0,1.0,460,fourth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[4, 0]",20.0,3.187,1,1.0,461,fourth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[5, 2]",21.0,1.669,1,1.0,462,fourth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[2, 5]",22.0,1.975,1,1.0,463,fourth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[5, 3]",23.0,2.19,0,1.0,464,fourth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[2, 3]",24.0,1.834,1,1.0,465,fourth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[5, 7]",25.0,2.193,1,1.0,466,fourth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[4, 2]",26.0,2.161,1,1.0,467,fourth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[4, 7]",27.0,2.266,0,0.0,468,fourth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[7, 2]",0.0,3.024,1,1.0,555,fifth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[6, 4]",1.0,1.645,1,1.0,556,fifth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[6, 7]",2.0,2.783,0,1.0,557,fifth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[0, 7]",3.0,2.541,1,0.0,558,fifth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[6, 5]",4.0,4.706,1,0.0,559,fifth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[1, 0]",5.0,2.234,0,0.0,560,fifth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[4, 7]",6.0,6.559,1,1.0,561,fifth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[0, 2]",7.0,1.686,1,1.0,562,fifth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[3, 7]",8.0,1.65,1,1.0,563,fifth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[7, 6]",9.0,1.876,0,1.0,564,fifth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[1, 7]",10.0,2.343,0,1.0,565,fifth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[2, 4]",11.0,2.777,1,1.0,566,fifth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[5, 3]",12.0,1.848,0,1.0,567,fifth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[1, 6]",13.0,5.761,1,1.0,568,fifth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[6, 2]",14.0,1.849,0,1.0,569,fifth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[7, 1]",15.0,1.889,0,1.0,570,fifth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[5, 6]",16.0,1.342,0,1.0,571,fifth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[3, 0]",17.0,1.953,1,1.0,572,fifth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[3, 1]",18.0,1.767,1,1.0,573,fifth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[1, 3]",19.0,1.81,1,1.0,574,fifth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[5, 7]",20.0,1.733,1,1.0,575,fifth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[1, 4]",21.0,3.047,0,1.0,576,fifth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[7, 0]",22.0,2.174,1,0.0,577,fifth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[4, 2]",23.0,4.616,1,1.0,578,fifth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[2, 6]",24.0,1.691,0,1.0,579,fifth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[3, 5]",25.0,1.2,0,1.0,580,fifth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,0.0,"[6, 1]",26.0,1.618,0,0.0,581,fifth
Q3z17elg6xn5l0xwgak6825edQ,learn_relquest,1.0,"[4, 1]",27.0,2.823,1,0.0,582,fifth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[7, 2]",0.0,3.166,0,0.0,99,first
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[5, 7]",1.0,5.538,0,0.0,100,first
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[4, 7]",2.0,4.488,1,1.0,101,first
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[7, 1]",3.0,1.424,0,1.0,102,first
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[6, 7]",4.0,1.645,0,1.0,103,first
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[3, 4]",5.0,2.864,0,0.0,104,first
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[0, 2]",6.0,2.792,1,1.0,105,first
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[6, 1]",7.0,2.047,1,1.0,106,first
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[6, 2]",8.0,4.067,0,1.0,107,first
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[1, 6]",9.0,1.589,1,1.0,108,first
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[2, 0]",10.0,2.17,1,1.0,109,first
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[1, 3]",11.0,2.267,0,0.0,110,first
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[6, 5]",12.0,1.721,0,1.0,111,first
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[1, 4]",13.0,2.654,0,1.0,112,first
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[3, 5]",14.0,1.297,0,1.0,113,first
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[4, 3]",15.0,2.422,0,0.0,114,first
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[7, 6]",16.0,1.974,1,0.0,115,first
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[5, 3]",17.0,1.314,0,1.0,116,first
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[4, 1]",18.0,1.041,0,1.0,117,first
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[7, 0]",19.0,2.062,1,0.0,118,first
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[5, 6]",20.0,1.97,0,1.0,119,first
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[4, 5]",21.0,0.823,0,0.0,120,first
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[6, 4]",22.0,1.489,0,0.0,121,first
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[1, 7]",23.0,1.39,0,1.0,122,first
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[2, 6]",24.0,2.945,1,0.0,123,first
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[0, 7]",25.0,0.967,1,0.0,124,first
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[0, 1]",26.0,1.674,0,0.0,125,first
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[2, 5]",27.0,1.774,0,0.0,126,first
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[1, 7]",0.0,4.202,1,0.0,213,second
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[7, 1]",1.0,1.74,1,0.0,214,second
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[4, 7]",2.0,1.935,0,0.0,215,second
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[6, 7]",3.0,1.784,0,1.0,216,second
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[4, 0]",4.0,1.172,1,1.0,217,second
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[6, 4]",5.0,1.158,0,0.0,218,second
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[1, 4]",6.0,1.002,0,1.0,219,second
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[6, 0]",7.0,1.07,0,0.0,220,second
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[0, 5]",8.0,0.798,1,1.0,221,second
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[2, 6]",9.0,2.923,1,0.0,222,second
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[6, 3]",10.0,0.964,0,0.0,223,second
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[5, 1]",11.0,1.294,0,0.0,224,second
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[4, 1]",12.0,0.95,0,1.0,225,second
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[6, 2]",13.0,1.402,0,1.0,226,second
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[4, 3]",14.0,1.59,0,0.0,227,second
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[7, 5]",15.0,1.11,1,1.0,228,second
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[5, 4]",16.0,1.077,0,0.0,229,second
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[7, 2]",17.0,1.297,0,0.0,230,second
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[6, 5]",18.0,1.154,0,1.0,231,second
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[3, 7]",19.0,1.135,0,0.0,232,second
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[5, 6]",20.0,1.161,1,0.0,233,second
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[7, 6]",21.0,1.034,0,1.0,234,second
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[0, 3]",22.0,1.579,0,0.0,235,second
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[3, 5]",23.0,1.313,0,1.0,236,second
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[5, 3]",24.0,1.265,0,1.0,237,second
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[0, 7]",25.0,2.048,1,0.0,238,second
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[4, 6]",26.0,1.004,0,0.0,239,second
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[7, 0]",27.0,1.862,0,1.0,240,second
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[1, 4]",0.0,2.63,0,1.0,327,third
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[3, 5]",1.0,0.936,0,1.0,328,third
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[7, 1]",2.0,1.269,0,1.0,329,third
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[6, 0]",3.0,2.85,1,1.0,330,third
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[3, 2]",4.0,0.939,0,0.0,331,third
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[6, 7]",5.0,0.794,0,1.0,332,third
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[1, 7]",6.0,0.922,0,1.0,333,third
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[7, 6]",7.0,0.993,0,1.0,334,third
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[4, 2]",8.0,1.326,0,0.0,335,third
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[5, 6]",9.0,2.19,1,0.0,336,third
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[0, 2]",10.0,0.946,0,0.0,337,third
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[2, 0]",11.0,1.974,1,1.0,338,third
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[6, 5]",12.0,2.503,0,1.0,339,third
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[4, 3]",13.0,1.525,0,0.0,340,third
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[4, 7]",14.0,1.172,0,0.0,341,third
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[2, 6]",15.0,2.501,0,1.0,342,third
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[1, 5]",16.0,1.732,0,0.0,343,third
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[6, 2]",17.0,2.144,0,1.0,344,third
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[4, 1]",18.0,1.702,1,0.0,345,third
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[1, 2]",19.0,0.833,0,0.0,346,third
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[3, 4]",20.0,1.223,0,0.0,347,third
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[5, 3]",21.0,0.87,0,1.0,348,third
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[6, 3]",22.0,1.309,0,0.0,349,third
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[7, 0]",23.0,1.938,1,0.0,350,third
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[0, 7]",24.0,0.887,0,1.0,351,third
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[7, 2]",25.0,1.3,0,0.0,352,third
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[3, 7]",26.0,0.756,1,1.0,353,third
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[2, 5]",27.0,1.167,0,0.0,354,third
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[7, 4]",0.0,3.31,0,0.0,441,fourth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[2, 5]",1.0,1.006,0,0.0,442,fourth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[6, 5]",2.0,0.983,0,1.0,443,fourth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[7, 0]",3.0,0.97,0,1.0,444,fourth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[7, 6]",4.0,0.581,0,1.0,445,fourth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[3, 7]",5.0,0.794,0,0.0,446,fourth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[0, 7]",6.0,0.365,0,1.0,447,fourth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[2, 1]",7.0,0.47,0,0.0,448,fourth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[3, 2]",8.0,0.71,0,0.0,449,fourth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[5, 4]",9.0,0.631,0,0.0,450,fourth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[3, 1]",10.0,0.746,0,0.0,451,fourth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[4, 6]",11.0,0.702,0,0.0,452,fourth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[1, 4]",12.0,0.685,0,1.0,453,fourth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[5, 3]",13.0,0.79,0,1.0,454,fourth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[3, 5]",14.0,0.765,0,1.0,455,fourth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[3, 0]",15.0,0.934,0,0.0,456,fourth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[5, 0]",16.0,0.906,0,0.0,457,fourth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[7, 1]",17.0,0.718,0,1.0,458,fourth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[1, 7]",18.0,0.71,0,1.0,459,fourth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[5, 6]",19.0,0.854,0,1.0,460,fourth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[6, 7]",20.0,0.742,0,1.0,461,fourth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[5, 1]",21.0,0.925,0,0.0,462,fourth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[7, 5]",22.0,1.114,0,0.0,463,fourth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[6, 2]",23.0,0.638,0,1.0,464,fourth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[2, 6]",24.0,0.462,0,1.0,465,fourth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[4, 1]",25.0,0.57,0,1.0,466,fourth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[2, 3]",26.0,0.55,0,0.0,467,fourth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[2, 4]",27.0,0.746,0,0.0,468,fourth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[4, 1]",0.0,2.845,0,1.0,555,fifth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[7, 1]",1.0,1.389,0,1.0,556,fifth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[2, 6]",2.0,1.318,0,1.0,557,fifth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[5, 3]",3.0,1.026,0,1.0,558,fifth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[2, 3]",4.0,2.134,1,1.0,559,fifth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[7, 6]",5.0,2.247,0,1.0,560,fifth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[2, 0]",6.0,1.673,1,1.0,561,fifth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[0, 3]",7.0,1.99,0,0.0,562,fifth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[5, 6]",8.0,2.302,0,1.0,563,fifth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[3, 7]",9.0,1.046,0,0.0,564,fifth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[1, 0]",10.0,1.814,1,1.0,565,fifth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[0, 1]",11.0,1.254,1,1.0,566,fifth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[0, 7]",12.0,2.266,0,1.0,567,fifth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[3, 5]",13.0,0.933,0,1.0,568,fifth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[0, 6]",14.0,1.115,0,0.0,569,fifth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[3, 1]",15.0,0.898,0,0.0,570,fifth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[6, 4]",16.0,1.334,0,0.0,571,fifth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[3, 4]",17.0,0.901,0,0.0,572,fifth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[1, 7]",18.0,1.866,1,0.0,573,fifth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[1, 6]",19.0,1.491,1,1.0,574,fifth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[6, 2]",20.0,0.666,0,1.0,575,fifth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[1, 3]",21.0,1.03,0,0.0,576,fifth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,1.0,"[6, 5]",22.0,1.35,0,1.0,577,fifth
Q1mkm11viqoktk5gj9hzrdcstQ,learn_relquest,0.0,"[4, 0]",23.0,1.113,1,1.0,578,fifth
