subject_id,group_name,nb_learn_passes,nb_learn_blocks,type,nodepos_learnanim,trial_ind,relation_learnanim,learnpass_ind,nodes_clicked_learnanim,rt_learnanim,trial_name,nodepos_drawtest,relation_drawtest,nb_attempts_drawtest,acc_drawtest,attempts_drawtest,attemptout_drawtest,rt_drawtest
Q1gq5kxl69j044m8bx2fry24aQ,rotational,3.0,5.0,first,"[[635.986479225982, 281.7471261905955], [565.6861156046104, 73.28164013905996], [568.1217204171893, 768.978461915038], [532.9715386065036, 664.7457188892703], [358.4384319593643, 491.4304146484204], [324.5060525549681, 735.0460825106418], [220.27330952920033, 770.1962643213276], [185.12312771851458, 665.9635212955598]]",0.0,"[6, 7]",5.429469789017919,"[4, 6]",5.662300000011921,draw_test,"[[374.21968313695, 689.0760204958576], [540.0397096250787, 833.6572046640483], [187.16081432888336, 234.0936256713474], [270.0708275729477, 306.3842177554428], [508.1814461451718, 368.0553886795692], [414.6520117411385, 140.56419126731404], [486.94260382523385, 57.65417802324973], [569.8526170692982, 129.9447701073451]]","[6, 7]",1.0,1.0,[],12.0,5.760700000002981
Q1gq5kxl69j044m8bx2fry24aQ,rotational,3.0,5.0,first,"[[220.3330803483547, 349.23737787391246], [58.94578445143537, 498.7503897594343], [692.6206840277152, 211.59864999978802], [611.9270360792556, 286.35515594254895], [525.2962461250972, 516.5618157765305], [761.4400479647775, 447.7424518394683], [836.1965539075385, 528.436099787928], [755.5029059590788, 603.1926057306889]]",0.0,"[6, 7]",5.598152148938557,"[1, 0, 4, 6]",6.61229999999702,draw_test,"[[335.15831323553795, 672.9605054288611], [474.3520249347781, 843.3280804641031], [227.13846487229972, 193.03164365913688], [296.7353207219198, 278.2154311767579], [521.112819938781, 378.9861503623799], [467.1028957571618, 139.02171947751773], [552.2866832747827, 69.42486362789768], [621.8835391244029, 154.6086511455187]]","[6, 7]",1.0,1.0,[],12.0,4.677300000011921
Q1gq5kxl69j044m8bx2fry24aQ,rotational,3.0,5.0,fifth,"[[299.8183823567443, 249.13815264701225], [85.70701408627048, 299.6982354925291], [778.6012017432088, 362.12935522645245], [671.5455176079719, 387.40939664921086], [482.7141907602565, 545.0251636299646], [722.1056004534887, 601.5207649196848], [747.3856418762472, 708.5764490549216], [640.3299577410103, 733.85649047768]]",0.0,"[6, 7]",5.604048680008048,"[1, 0, 4, 3, 2, 5, 6]",7.428299999997019,draw_test,"[[333.8456237704766, 672.2794657244126], [472.0323437801072, 843.46483429597], [228.6575523227728, 191.72200857166717], [297.75091232758814, 277.3146928574459], [521.5303166229974, 379.40670142418804], [468.9362808991456, 139.12797284781527], [554.5289651849242, 70.03461284299999], [623.6223251897395, 155.6272971287787]]","[6, 7]",1.0,1.0,[],12.0,3.3525999999940397
Q1gq5kxl69j044m8bx2fry24aQ,rotational,3.0,5.0,fifth,"[[274.6143180073324, 629.2759396906536], [357.4899546449856, 833.0690427434893], [312.6561477848617, 138.81409694732918], [354.0939661036882, 240.710648473747], [538.8661542677593, 403.065933207756], [557.8870691565239, 157.8350118360938], [659.7836206829417, 116.3971935172672], [701.2214390017682, 218.29374504368502]]",0.0,"[6, 7]",5.771209732469384,"[1, 0, 4, 6]",7.83670000000298,draw_test,"[[298.4810203655804, 649.8549444235603], [406.2591226847364, 841.6461868213338], [274.71605812504185, 158.49435730885705], [328.6051092846199, 254.38997850774382], [532.2788328026627, 392.29216974593936], [520.3963516823934, 146.61187618858781], [616.2919728812802, 92.72282502900981], [670.1810240408582, 188.61844622789658]]","[6, 7]",1.0,1.0,[],12.0,2.918699999988079
Q1gq5kxl69j044m8bx2fry24aQ,rotational,3.0,5.0,fourth,"[[560.3940692344825, 675.195802531602], [780.1647708443024, 665.1539543985405], [110.81081788178102, 475.5087971879051], [220.69616868669098, 470.4878731213743], [435.4459462299802, 350.5606741834028], [210.65432055362945, 250.71717151155434], [205.63339648709868, 140.83182070664435], [315.5187472920087, 135.81089664011358]]",0.0,"[6, 7]",6.055787545182479,"[1, 0, 4, 3, 2, 5, 6]",10.685099999994039,draw_test,"[[248.4653439067356, 599.2775347913063], [298.0628133246733, 813.6139316709234], [363.60680195047735, 121.00727161413437], [388.40553665944617, 228.17547005394292], [545.1712045171925, 417.7131322245912], [602.7419335390633, 178.5780006360052], [709.9101319788718, 153.7792659270364], [734.7088666878407, 260.94746436684494]]","[6, 7]",1.0,1.0,[],12.0,3.6855999999940394
Q1gq5kxl69j044m8bx2fry24aQ,rotational,3.0,5.0,fourth,"[[632.2710047650645, 277.72904823524703], [557.4387622457468, 70.8471121472212], [575.053553715674, 766.3251629306164], [537.6374324560152, 662.8841948866035], [359.3642218926845, 493.4183800582365], [330.7554963679893, 737.7164374059212], [227.31452832397633, 775.1325586655801], [189.8984070643175, 671.6915906215671]]",1.0,"[2, 6]",0.40046746558847,"[1, 0, 4, 3, 2]",7.04590000000596,draw_test,"[[199.21297724307692, 452.4226466350981], [113.4462271490174, 655.0159944486508], [573.3398252447487, 133.00270110205219], [530.4564501977189, 234.29937500882855], [545.9863740104357, 479.776097869411], [733.0497980112717, 320.0661251028881], [834.346471918048, 362.94950014991787], [791.4630968710183, 464.2461740566942]]","[2, 6]",1.0,1.0,[],12.0,3.6527999999970198
Q1gq5kxl69j044m8bx2fry24aQ,rotational,3.0,5.0,second,"[[658.8209186067244, 311.09778996630826], [620.1183491574897, 94.52883762542643], [519.6571051643119, 782.9382640973067], [500.30582043969457, 674.6537879268658], [353.31877482001886, 477.4361203106013], [283.7368680988127, 713.3563573761005], [175.45239192837178, 732.707642100718], [156.10110720375442, 624.423165930277]]",1.0,"[2, 6]",0.509732403593615,"[1, 0, 4, 3, 2]",8.095,draw_test,"[[200.44435588779345, 425.0604632813336], [93.09674494291164, 617.0929876734956], [607.172102169719, 148.3430254418913], [553.4982966972782, 244.35928763797233], [542.1669479484774, 490.06561750257526], [745.5308210894402, 351.70689858285414], [841.5470832855211, 405.38070405529504], [787.8732778130802, 501.39696625137606]]","[2, 6]",1.0,1.0,[],12.0,5.119700000002981
Q1gq5kxl69j044m8bx2fry24aQ,rotational,3.0,5.0,fifth,"[[693.38083123117, 389.45438918282525], [729.8000741522621, 172.48978666652891], [403.5777428726892, 786.9643512943259], [421.7873643332353, 678.4820500361776], [349.7243059961793, 443.3078260593352], [204.82276181693894, 642.0628071150855], [96.34046055879077, 623.8531856545394], [114.55008201933684, 515.3708843963913]]",1.0,"[2, 6]",0.6640207913735161,"[1, 0, 4, 3, 2]",7.03640000000596,draw_test,"[[207.24142526887678, 387.0057590369274], [71.6580033799072, 560.2602992627976], [651.6628092726861, 176.0801004741565], [583.8710983282014, 262.70737058709165], [534.9149465521668, 503.7536217574466], [757.1256385540715, 398.29079247606114], [843.7529086670066, 466.082503420546], [775.9611977225219, 552.7097735334811]]","[2, 6]",1.0,1.0,[],12.0,3.92029999999702
Q1gq5kxl69j044m8bx2fry24aQ,rotational,3.0,5.0,third,"[[700.1489279081804, 431.9579971625117], [773.1274822866076, 224.41491584965513], [346.64873783846986, 774.0656054097976], [383.13801502768337, 670.2940647533694], [352.3450287496822, 426.26170625129936], [175.59493371482688, 597.3155103749424], [71.82339305839862, 560.8262331857288], [108.31267024761215, 457.05469252930055]]",1.0,"[2, 6]",0.8366118198941961,"[1, 0, 4, 3, 2]",7.35309999999404,draw_test,"[[221.66640919408795, 346.2514033363423], [58.343388702654806, 493.6474378065916], [695.7084846472035, 214.78235488727688], [614.046974401487, 288.4803721224015], [524.4219711451784, 517.5379168383674], [761.4430088717362, 451.8033926138347], [835.1410261068609, 533.4649028595512], [753.4795158611444, 607.1629200946759]]","[2, 6]",1.0,1.0,[],12.0,4.92
Q1gq5kxl69j044m8bx2fry24aQ,rotational,3.0,5.0,first,"[[517.884828198114, 691.436637858699], [735.8523972920516, 721.2718322317802], [111.78488438332005, 413.7986800185988], [220.76866893028884, 428.7162772051395], [453.65383521076706, 349.567687031252], [250.6038633033701, 210.74870811120186], [265.52146048991074, 101.76492356423311], [374.5052450368795, 116.68252075077375]]",1.0,"[2, 6]",1.5260533158400822,"[1, 0, 4, 3, 2]",6.77009999999404,draw_test,"[[339.8126209101277, 224.70299272004348], [120.03279724807697, 234.54317112685578], [789.2124466410414, 424.8024595684696], [679.3225348100161, 429.7225487718757], [464.4628003513715, 549.4526390097134], [689.1627132168285, 649.5023724339264], [694.0828024202345, 759.3922842649519], [584.1928905892091, 764.312373468358]]","[2, 6]",1.0,1.0,[],12.0,4.9185
