subject_id,trial_name,known_learnrelquest,pair_learnrelquest,trial_ind_learnrelquest,rt_learnrelquest,response_learnrelquest,acc_learnrelquest,trial_index,type
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[3, 5]",5.0,9.1,1,0.0,336,third
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[0, 7]",6.0,3.6,0,1.0,337,third
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[4, 1]",7.0,6.553,0,1.0,338,third
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[7, 6]",8.0,2.977,0,1.0,339,third
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[2, 6]",9.0,2.027,0,1.0,340,third
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[0, 1]",10.0,3.959,1,1.0,341,third
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[2, 5]",11.0,2.125,1,1.0,342,third
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[4, 5]",12.0,3.019,1,1.0,343,third
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[4, 0]",13.0,2.406,1,1.0,344,third
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[7, 0]",14.0,4.925,0,1.0,345,third
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[4, 3]",15.0,2.283,1,1.0,346,third
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[1, 4]",16.0,4.394,1,0.0,347,third
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[3, 4]",17.0,2.373,1,1.0,348,third
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[5, 6]",18.0,2.757,0,1.0,349,third
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[1, 5]",19.0,1.849,1,1.0,350,third
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[1, 7]",20.0,3.854,0,1.0,351,third
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[3, 6]",21.0,2.462,0,0.0,352,third
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[7, 5]",22.0,3.517,1,1.0,353,third
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[1, 6]",23.0,4.907,1,1.0,354,third
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[3, 0]",24.0,4.429,1,1.0,355,third
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[6, 7]",25.0,2.017,0,1.0,356,third
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[6, 5]",26.0,6.03,1,0.0,357,third
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[7, 1]",27.0,3.104,0,1.0,358,third
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[4, 6]",0.0,4.559,1,1.0,445,fourth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[3, 5]",1.0,2.816,0,1.0,446,fourth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[1, 0]",2.0,4.719,1,1.0,447,fourth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[6, 3]",3.0,6.644,0,0.0,448,fourth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[7, 5]",4.0,2.525,1,1.0,449,fourth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[6, 2]",5.0,2.339,0,1.0,450,fourth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[1, 4]",6.0,5.979,0,1.0,451,fourth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[3, 0]",7.0,2.969,1,1.0,452,fourth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[6, 5]",8.0,4.249,0,1.0,453,fourth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[5, 3]",9.0,2.078,0,1.0,454,fourth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[0, 7]",10.0,4.461,0,1.0,455,fourth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[4, 2]",11.0,8.929,1,1.0,456,fourth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[6, 7]",12.0,2.679,0,1.0,457,fourth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[7, 6]",13.0,1.006,0,1.0,458,fourth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[7, 2]",14.0,2.472,1,1.0,459,fourth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[3, 4]",15.0,1.863,1,1.0,460,fourth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[7, 0]",16.0,4.626,0,1.0,461,fourth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[4, 1]",17.0,4.822,0,1.0,462,fourth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[5, 6]",18.0,1.312,0,1.0,463,fourth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[5, 4]",19.0,1.376,1,1.0,464,fourth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[2, 6]",20.0,2.977,0,1.0,465,fourth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[1, 7]",21.0,3.517,0,1.0,466,fourth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[7, 1]",22.0,0.751,0,1.0,467,fourth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[2, 5]",23.0,2.566,0,0.0,468,fourth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[1, 6]",24.0,3.014,1,1.0,469,fourth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[5, 7]",25.0,1.669,1,1.0,470,fourth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[4, 3]",26.0,2.943,1,1.0,471,fourth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[5, 2]",27.0,3.58,1,1.0,472,fourth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[2, 0]",0.0,3.123,1,1.0,559,fifth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[0, 7]",1.0,3.403,0,1.0,560,fifth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[5, 6]",2.0,3.846,0,1.0,561,fifth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[6, 5]",3.0,0.865,0,1.0,562,fifth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[5, 3]",4.0,2.582,0,1.0,563,fifth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[5, 4]",5.0,1.578,1,1.0,564,fifth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[3, 5]",6.0,0.982,0,1.0,565,fifth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[7, 1]",7.0,2.307,0,1.0,566,fifth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[6, 4]",8.0,4.237,1,1.0,567,fifth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[2, 6]",9.0,4.142,0,1.0,568,fifth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[7, 0]",10.0,7.015,0,1.0,569,fifth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[7, 6]",11.0,1.268,0,1.0,570,fifth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[5, 1]",12.0,2.467,1,1.0,571,fifth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[3, 2]",13.0,2.468,0,0.0,572,fifth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[4, 6]",14.0,4.21,1,1.0,573,fifth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[4, 2]",15.0,0.766,1,1.0,574,fifth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[2, 1]",16.0,3.125,1,1.0,575,fifth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[6, 1]",17.0,5.329,1,1.0,576,fifth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[6, 2]",18.0,1.595,0,1.0,577,fifth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[4, 1]",19.0,5.234,0,1.0,578,fifth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[1, 7]",20.0,3.808,0,1.0,579,fifth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[2, 3]",21.0,7.891,1,1.0,580,fifth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[1, 2]",22.0,2.545,1,1.0,581,fifth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[1, 4]",23.0,2.814,0,1.0,582,fifth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,1.0,"[6, 7]",24.0,1.552,0,1.0,583,fifth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[0, 5]",25.0,2.159,1,1.0,584,fifth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[0, 6]",26.0,2.213,1,1.0,585,fifth
Qhc77d4bh03jukv6vv3sr1yc9Q,learn_relquest,0.0,"[5, 0]",27.0,2.328,1,1.0,586,fifth
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[5, 4]",0.0,4.489,1,1.0,101,first
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[3, 0]",1.0,3.11,1,1.0,102,first
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[6, 1]",2.0,3.418,0,0.0,103,first
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[4, 0]",3.0,3.24,0,0.0,104,first
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[7, 0]",4.0,3.483,1,0.0,105,first
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[5, 7]",5.0,2.56,1,1.0,106,first
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[6, 2]",6.0,3.139,0,1.0,107,first
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[4, 1]",7.0,2.528,0,1.0,108,first
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[4, 7]",8.0,3.334,1,1.0,109,first
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[2, 6]",9.0,3.614,1,0.0,110,first
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[0, 2]",10.0,2.914,1,1.0,111,first
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[0, 3]",11.0,3.763,1,1.0,112,first
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[3, 6]",12.0,4.932,0,0.0,113,first
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[7, 2]",13.0,5.272,0,0.0,114,first
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[2, 3]",14.0,5.773,1,1.0,115,first
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[5, 3]",15.0,3.032,0,1.0,116,first
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[7, 6]",16.0,4.098,1,0.0,117,first
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[7, 1]",17.0,4.986,1,0.0,118,first
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[6, 5]",18.0,7.674,0,1.0,119,first
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[1, 7]",19.0,2.806,1,0.0,120,first
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[6, 7]",20.0,5.406,0,1.0,121,first
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[0, 7]",21.0,3.209,1,0.0,122,first
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[1, 2]",22.0,3.034,1,1.0,123,first
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[1, 4]",23.0,3.275,0,1.0,124,first
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[3, 7]",24.0,5.038,0,0.0,125,first
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[3, 5]",25.0,3.486,1,0.0,126,first
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[5, 6]",26.0,2.563,0,1.0,127,first
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[2, 1]",27.0,2.94,1,1.0,128,first
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[5, 0]",0.0,5.707,1,1.0,216,second
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[2, 5]",1.0,5.405,0,0.0,217,second
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[7, 1]",2.0,3.464,0,1.0,218,second
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[0, 6]",3.0,1.655,1,1.0,219,second
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[2, 7]",4.0,5.848,1,1.0,220,second
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[0, 4]",5.0,2.929,1,1.0,221,second
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[6, 5]",6.0,2.594,0,1.0,222,second
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[5, 3]",7.0,2.128,1,0.0,223,second
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[3, 5]",8.0,1.519,1,0.0,224,second
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[1, 5]",9.0,1.792,0,0.0,225,second
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[0, 5]",10.0,4.132,1,1.0,226,second
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[7, 4]",11.0,3.699,1,1.0,227,second
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[0, 7]",12.0,2.535,1,0.0,228,second
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[4, 0]",13.0,3.827,1,1.0,229,second
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[1, 4]",14.0,1.367,0,1.0,230,second
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[7, 6]",15.0,5.964,0,1.0,231,second
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[0, 1]",16.0,2.68,0,0.0,232,second
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[6, 1]",17.0,2.549,1,1.0,233,second
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[6, 7]",18.0,8.211,1,0.0,234,second
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[7, 0]",19.0,3.549,0,1.0,235,second
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[4, 1]",20.0,1.605,0,1.0,236,second
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[4, 7]",21.0,2.606,1,1.0,237,second
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[6, 2]",22.0,2.415,0,1.0,238,second
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[1, 7]",23.0,5.129,1,0.0,239,second
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[2, 6]",24.0,1.597,0,1.0,240,second
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[5, 6]",25.0,7.948,0,1.0,241,second
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[6, 3]",26.0,2.591,1,1.0,242,second
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[3, 6]",27.0,1.678,1,1.0,243,second
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[7, 3]",0.0,4.065,1,1.0,329,third
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[0, 7]",1.0,3.798,0,1.0,330,third
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[0, 1]",2.0,1.983,0,0.0,331,third
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[4, 0]",3.0,4.215,1,1.0,332,third
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[0, 5]",4.0,5.736,1,1.0,333,third
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[6, 1]",5.0,1.912,1,1.0,334,third
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[7, 0]",6.0,2.862,0,1.0,335,third
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[2, 6]",7.0,2.106,0,1.0,336,third
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[5, 7]",8.0,2.794,1,1.0,337,third
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[7, 1]",9.0,2.591,0,1.0,338,third
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[7, 6]",10.0,4.185,1,0.0,339,third
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[2, 4]",11.0,2.262,1,1.0,340,third
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[5, 3]",12.0,3.382,1,0.0,341,third
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[5, 0]",13.0,1.866,0,0.0,342,third
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[4, 6]",14.0,2.736,1,1.0,343,third
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[1, 7]",15.0,2.24,0,1.0,344,third
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[6, 2]",16.0,1.738,0,1.0,345,third
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[6, 5]",17.0,4.512,0,1.0,346,third
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[2, 7]",18.0,2.767,1,1.0,347,third
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[5, 6]",19.0,1.789,0,1.0,348,third
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[6, 7]",20.0,1.519,1,0.0,349,third
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,0.0,"[4, 2]",21.0,2.943,1,1.0,350,third
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[3, 5]",22.0,3.722,1,0.0,351,third
Qaghonrdjm26hem6zgs0iztfcQ,learn_relquest,1.0,"[4, 1]",23.0,1.377,0,1.0,352,third
